20060526,1.29112e+16,1.4307e+16
20060527,7.4752e+15,9.49624e+15
20060528,1.08071e+16,1.1713e+16
20060529,9.72926e+15,1.06642e+16
20060530,1.15829e+16,1.43085e+16
20060531,1.41331e+16,1.41331e+16
20060601,8.65554e+15,1.07117e+16
20060602,1.77059e+16,2.11004e+16
20060603,7.47093e+15,1.09183e+16
20060604,6.26558e+15,7.71703e+15
20060605,9.02348e+15,9.9933e+15
20060606,6.09235e+15,1.06746e+16
20060607,7.57163e+15,9.05605e+15
20060608,7.41413e+15,9.22825e+15
20060609,2.16128e+16,2.16128e+16
20060610,1.5686e+16,1.97411e+16
20060611,6.31156e+15,8.30148e+15
20060612,6.48786e+15,8.06649e+15
20060613,8.22472e+15,9.73365e+15
20060614,9.02761e+15,1.00049e+16
20060615,8.26151e+15,1.04166e+16
20060616,5.73291e+15,7.52589e+15
20060617,nan,nan
20060618,9.53615e+15,1.0363e+16
20060619,4.18255e+15,6.68954e+15
20060620,7.12221e+15,9.4475e+15
20060621,8.74288e+15,8.97269e+15
20060622,9.10769e+15,1.10092e+16
20060623,1.45614e+16,2.15788e+16
20060624,6.42716e+15,9.95399e+15
20060625,7.8229e+15,1.03845e+16
20060626,8.40692e+15,1.05918e+16
20060627,6.80776e+15,1.12642e+16
20060628,6.96266e+15,9.07573e+15
20060629,8.08559e+15,9.89482e+15
20060630,1.43686e+16,1.56597e+16
20060701,5.07491e+15,9.24562e+15
20060702,1.45045e+16,1.5599e+16
20060703,6.36628e+15,9.9494e+15
20060704,5.94707e+15,6.59283e+15
20060705,nan,nan
20060706,6.20484e+15,1.01954e+16
20060707,8.40582e+15,9.77466e+15
20060708,5.7409e+15,8.68006e+15
20060709,9.54471e+15,1.18657e+16
20060710,7.79764e+15,9.6476e+15
20060711,1.11423e+16,1.32606e+16
20060712,9.62751e+15,1.22892e+16
20060713,6.40268e+15,9.90943e+15
20060714,7.50615e+15,8.40944e+15
20060715,1.39759e+16,1.51437e+16
20060716,8.95634e+15,1.15302e+16
20060717,7.45831e+15,9.14072e+15
20060718,2.7333e+15,6.18952e+15
20060719,nan,nan
20060720,9.40218e+15,1.27365e+16
20060721,6.61733e+15,8.05694e+15
20060722,3.49068e+15,7.5853e+15
20060723,1.53226e+16,1.68252e+16
20060724,1.3892e+16,1.53959e+16
20060725,5.68487e+15,8.02808e+15
20060726,1.0573e+16,1.19429e+16
20060727,4.37066e+15,7.72565e+15
20060728,8.92622e+15,1.24989e+16
20060729,6.83814e+15,8.14707e+15
20060730,4.33297e+15,7.27043e+15
20060731,7.39824e+15,1.05028e+16
20060801,8.94433e+15,9.84862e+15
20060802,9.48669e+15,1.48964e+16
20060803,8.67352e+15,1.01013e+16
20060804,8.42149e+15,1.25162e+16
20060805,6.05136e+15,6.65066e+15
20060806,5.18183e+15,6.92378e+15
20060807,4.40527e+15,6.50228e+15
20060808,5.9812e+15,8.07639e+15
20060809,3.77001e+15,7.65028e+15
20060810,9.063e+15,1.0416e+16
20060811,4.8486e+15,7.94249e+15
20060812,3.92523e+15,5.99963e+15
20060813,9.02982e+15,9.96584e+15
20060814,8.27666e+15,1.0526e+16
20060815,7.28728e+15,1.23698e+16
20060816,5.98405e+15,7.72677e+15
20060817,1.21265e+16,1.40945e+16
20060818,4.398e+15,6.7847e+15
20060819,6.89523e+15,8.18107e+15
20060820,nan,nan
20060821,8.16256e+15,9.21324e+15
20060822,7.71982e+15,9.5667e+15
20060823,4.65542e+15,7.44676e+15
20060824,1.57857e+16,1.75999e+16
20060825,1.12067e+16,1.33033e+16
20060826,2.72449e+15,7.19062e+15
20060827,1.08041e+16,1.28905e+16
20060828,3.4386e+15,5.75634e+15
20060829,6.63772e+15,9.5558e+15
20060830,5.94167e+15,7.32829e+15
20060831,5.46083e+15,8.5945e+15
20060901,7.39184e+15,9.6336e+15
20060902,1.27696e+16,1.38113e+16
20060903,1.62399e+16,1.96891e+16
20060904,6.64374e+15,8.53531e+15
20060905,5.82762e+15,9.51122e+15
20060906,1.40895e+16,1.52459e+16
20060907,5.91857e+15,9.74243e+15
20060908,3.49237e+15,8.28408e+15
20060909,7.17177e+15,8.51924e+15
20060910,6.92819e+15,1.01415e+16
20060911,3.23074e+15,5.18942e+15
20060912,3.69975e+15,6.98014e+15
20060913,2.27425e+15,6.38693e+15
20060914,1.32323e+16,1.60972e+16
20060915,8.4715e+15,9.96556e+15
20060916,4.94918e+15,6.95596e+15
20060917,3.9392e+15,1.01072e+16
20060918,1.19418e+16,1.26093e+16
20060919,9.04326e+15,1.07296e+16
20060920,4.92295e+15,6.16313e+15
20060921,nan,nan
20060922,7.54086e+15,9.02365e+15
20060923,5.37315e+15,1.01695e+16
20060924,1.28269e+16,1.59294e+16
20060925,2.54648e+15,6.14506e+15
20060926,6.50512e+15,8.49763e+15
20060927,8.799e+15,9.28349e+15
20060928,6.03524e+15,8.59096e+15
20060929,5.74226e+15,9.70847e+15
20060930,8.33364e+15,1.01554e+16
20061001,4.71076e+15,6.72282e+15
20061002,8.77553e+15,1.08053e+16
20061003,6.97161e+15,8.17167e+15
20061004,6.99743e+15,8.73645e+15
20061005,9.15601e+15,1.01815e+16
20061006,4.46365e+15,6.08552e+15
20061007,8.13997e+15,9.30542e+15
20061008,1.16193e+16,1.16193e+16
20061009,4.24197e+15,8.54957e+15
20061010,6.16982e+15,7.27653e+15
20061011,5.46341e+15,8.33763e+15
20061012,8.69088e+15,1.08924e+16
20061013,1.17791e+16,1.23752e+16
20061014,1.59119e+16,1.65617e+16
20061015,1.08763e+16,1.28557e+16
20061016,3.77494e+15,5.43147e+15
20061017,1.23036e+16,1.54586e+16
20061018,6.70776e+15,2.21879e+16
20061019,7.5472e+15,8.78937e+15
20061020,8.48902e+15,2.51154e+16
20061021,5.38495e+15,6.52169e+15
20061022,7.94071e+15,8.48553e+15
20061023,nan,nan
20061024,8.46261e+15,9.23471e+15
20061025,1.91705e+16,2.37539e+16
20061026,4.68568e+15,6.00932e+15
20061027,1.14673e+16,1.50873e+16
20061028,8.56319e+15,1.11228e+16
20061029,6.03843e+15,8.69043e+15
20061030,1.23796e+16,1.34284e+16
20061031,1.41701e+16,1.4598e+16
20061101,1.52861e+16,1.91683e+16
20061102,2.33929e+16,2.81779e+16
20061103,9.12374e+15,9.12374e+15
20061104,1.54361e+16,1.62008e+16
20061105,4.52792e+15,5.8527e+15
20061106,5.65525e+15,7.09112e+15
20061107,9.99933e+15,9.99933e+15
20061108,5.12039e+15,8.7422e+15
20061109,6.495e+15,1.01889e+16
20061110,1.99557e+16,2.32621e+16
20061111,6.49909e+15,7.3364e+15
20061112,1.43e+16,1.60151e+16
20061113,8.25206e+15,1.68201e+16
20061114,3.43469e+15,6.87224e+15
20061115,1.75694e+16,2.17389e+16
20061116,6.24194e+15,8.12622e+15
20061117,6.58657e+15,9.54544e+15
20061118,8.44143e+15,8.44143e+15
20061119,1.85715e+16,2.31824e+16
20061120,1.75138e+16,1.87263e+16
20061121,1.88159e+16,2.18107e+16
20061122,2.32618e+16,2.97105e+16
20061123,1.37195e+16,1.46984e+16
20061124,nan,nan
20061125,1.38853e+16,1.42518e+16
20061126,1.26795e+16,1.50984e+16
20061127,4.78951e+15,6.047e+15
20061128,1.70387e+16,1.87932e+16
20061129,1.03803e+16,1.32276e+16
20061130,3.31666e+15,2.48069e+16
20061201,2.4427e+16,2.47053e+16
20061202,1.54392e+16,1.74863e+16
20061203,7.22407e+15,8.84105e+15
20061204,8.2283e+15,8.799e+15
20061205,6.84698e+15,8.63113e+15
20061206,9.557e+15,1.30941e+16
20061207,1.07989e+16,1.07989e+16
20061208,1.40491e+16,1.44857e+16
20061209,9.526e+15,9.83497e+15
20061210,1.29798e+16,1.36335e+16
20061211,3.19979e+16,3.3977e+16
20061212,5.05076e+15,5.18441e+15
20061213,9.23416e+15,1.06253e+16
20061214,3.45697e+16,3.45697e+16
